source_type,source_name,text,published_at,engagement,claim,verdict,clean_text,sentiment_score,sentiment,media_bias,truth_bucket,published_date
news,The Verge,"<ul><li></li><li></li><li></li></ul>
Carr has revived the previously little-used News Distortion Policy.
Carr has revived the previously little-used News Distortion Policy.
by
Lauren FeinerClose… [+7066 chars]",2026-04-28T14:41:38Z,0,,,ul li li li li li li ul Carr has revived the previously little-used News Distortion Policy. Carr has revived the previously little-used News Distortion Policy. by Lauren FeinerClose 7066 chars,-0.16666666666666666,negative,leans left,unknown,2026-04-28
news,Fox News,"Former ESPN host Sage Steele cast doubt on whether Disney will discipline Jimmy Kimmel over his ""expectant widow"" jab against first lady Melania Trump, saying she would be shocked if the company take… [+2786 chars]",2026-04-28T13:04:00Z,0,,,"Former ESPN host Sage Steele cast doubt on whether Disney will discipline Jimmy Kimmel over his expectant widow jab against first lady Melania Trump, saying she would be shocked if the company take 2786 chars",-0.15,negative,right,unknown,2026-04-28
news,Al Jazeera English,"A political and media dispute has erupted involving United States President Donald Trump, First Lady Melania Trump and late-night television host Jimmy Kimmel.
Melania publicly criticised Kimmel on … [+5238 chars]",2026-04-28T08:06:29Z,0,,,"A political and media dispute has erupted involving United States President Donald Trump, First Lady Melania Trump and late-night television host Jimmy Kimmel. Melania publicly criticised Kimmel on 5238 chars",0.08333333333333333,positive,leans left,unknown,2026-04-28
news,New York Post,"The near-catastrophic White House Correspondents Dinner must serve as a wake-up call to the insulated Washington media and Democrats, who must drop the ongoing inflammatory, hate-driven barrage of de… [+3692 chars]",2026-04-27T23:04:26Z,0,,,"The near-catastrophic White House Correspondents Dinner must serve as a wake-up call to the insulated Washington media and Democrats, who must drop the ongoing inflammatory, hate-driven barrage of de 3692 chars",0.0,neutral,leans right,unknown,2026-04-27
news,Mondediplo.com,"AI industry demonstrates it has principles and theyre flexible
Anthropics recent clash with the White House over the use of AI in military and surveillance technology signalled lofty principles. Yet… [+3199 chars]",2026-04-27T21:02:29Z,0,,,AI industry demonstrates it has principles and theyre flexible Anthropics recent clash with the White House over the use of AI in military and surveillance technology signalled lofty principles. Yet 3199 chars,-0.03333333333333333,neutral,unknown,unknown,2026-04-27
news,Freerepublic.com,"Skip to comments.
intention framing as stochastic terrorism - theory: what you believe is what you getbad cattitude ^
 | 26 Apr, 2026
 | el gato malo
Posted on 04/27/2026 8:14:16 AM PDT by MtnCli… [+9796 chars]",2026-04-27T15:14:16Z,0,,,"Skip to comments. intention framing as stochastic terrorism - theory what you believe is what you getbad cattitude 26 Apr, 2026 el gato malo Posted on 04 27 2026 8 14 16 AM PDT by MtnCli 9796 chars",0.0,neutral,right,unknown,2026-04-27
news,Globalresearch.ca,"On April 21, 2026, the 5th Circuit Court of Appeals ruled in a 9-8 decision that Texas public schools are permitted under Senate Bill 10 (2025) to display the King James version of Ten Commandments (… [+13497 chars]",2026-04-27T13:39:59Z,0,,,"On April 21, 2026, the 5th Circuit Court of Appeals ruled in a 9-8 decision that Texas public schools are permitted under Senate Bill 10 2025 to display the King James version of Ten Commandments 13497 chars",0.0,neutral,right,unknown,2026-04-27
news,The Verge,"<ul><li></li><li></li><li></li></ul>
UL CEO Jennifer Scanlon on why safety still matters in the AI era
by
Nilay PatelClose
Posts from this author will be added to your daily email digest and your… [+52789 chars]",2026-04-27T13:23:57Z,0,,,ul li li li li li li ul UL CEO Jennifer Scanlon on why safety still matters in the AI era by Nilay PatelClose Posts from this author will be added to your daily email digest and your 52789 chars,0.0,neutral,leans left,unknown,2026-04-27
news,The Conversation Africa,"Student artwork on display at the Tree of Life Synagogue in Pittsburgh on Oct. 27, 2019, marks the one-year anniversary of the attack. AP Photo/Keith Srakocic
As the United States marks the 250th an… [+8135 chars]",2026-04-27T12:19:38Z,0,,,"Student artwork on display at the Tree of Life Synagogue in Pittsburgh on Oct. 27, 2019, marks the one-year anniversary of the attack. AP Photo Keith Srakocic As the United States marks the 250th an 8135 chars",0.0,neutral,leans left,unknown,2026-04-27
news,Fox News,Steve Kerr's new New Yorker interview sounds a lot less like a man eager to lecture Americans and a lot more like a man trying to clean up a mess he's spent years making. Throughout his coaching care… [+8022 chars],2026-04-27T10:08:42Z,0,,,Steve Kerr's new New Yorker interview sounds a lot less like a man eager to lecture Americans and a lot more like a man trying to clean up a mess he's spent years making. Throughout his coaching care 8022 chars,0.0996753246753247,positive,right,unknown,2026-04-27
news,The-independent.com,"Your support helps us to tell the story
From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. Whether it's investigating the financia… [+4284 chars]",2026-04-27T09:41:58Z,0,,,"Your support helps us to tell the story From reproductive rights to climate change to Big Tech, The Independent is on the ground when the story is developing. Whether it's investigating the financia 4284 chars",0.0,neutral,leans left,unknown,2026-04-27
news,Naturalnews.com,"Artificial intelligence company Anthropic has formally denied the Pentagon's assertions that it retains control over its Claude AI models once they are deployed on classified military networks, accor… [+8570 chars]",2026-04-26T06:00:00Z,0,,,"Artificial intelligence company Anthropic has formally denied the Pentagon's assertions that it retains control over its Claude AI models once they are deployed on classified military networks, accor 8570 chars",-0.35,negative,right,unknown,2026-04-26
news,New York Post,"When it comes to the war against Iran, the first drafts of history are being especially unkind to the free worlds architects.
So much so that, in certain pathetic quarters, the ayatollah and his hen… [+6585 chars]",2026-04-26T03:41:42Z,0,,,"When it comes to the war against Iran, the first drafts of history are being especially unkind to the free worlds architects. So much so that, in certain pathetic quarters, the ayatollah and his hen 6585 chars",0.010714285714285713,neutral,leans right,unknown,2026-04-26
news,Dokumen.pub,"Citation preview
The Next Shift
The Next Shift The Fall of Industry and the Rise of Health Care in Rust ­B elt Amer­i­c a
Gabriel Winant
harvard university press Cambridge, Mas­sa­chu­setts Londo… [+877212 chars]",2026-04-25T21:33:56Z,0,,,"Citation preview The Next Shift The Next Shift The Fall of Industry and the Rise of Health Care in Rust B elt Amer i c a Gabriel Winant harvard university press Cambridge, Mas sa chu setts Londo 877212 chars",0.0,neutral,unknown,unknown,2026-04-25
news,Fox News,"The Southern Poverty Law Center (SPLC) has been a favorite elitist media source for decades to warn constantly of a dangerous ""far right"" threat to America, from neo-Nazis to the Ku Klux Klan. They w… [+6208 chars]",2026-04-25T12:00:36Z,0,,,"The Southern Poverty Law Center SPLC has been a favorite elitist media source for decades to warn constantly of a dangerous far right threat to America, from neo-Nazis to the Ku Klux Klan. They w 6208 chars",0.030952380952380957,neutral,right,unknown,2026-04-25
news,Mediaite,"Associated Press/Sipa USA via AP
The New York Times gave an inside look on Friday at the controversial private dinner hosted by billionaire David Ellison in honor of President Donald Trump that was … [+2624 chars]",2026-04-24T21:50:23Z,0,,,Associated Press Sipa USA via AP The New York Times gave an inside look on Friday at the controversial private dinner hosted by billionaire David Ellison in honor of President Donald Trump that was 2624 chars,0.2287878787878788,positive,leans left,unknown,2026-04-24
news,Abajournal.com,"By Alexandria K. MontanioLaw firms should remain committed to their diversity, equity and inclusion programs. Although the profession has become a particular focus of the Trump administrations effort… [+11329 chars]",2026-04-24T20:05:00Z,0,,,"By Alexandria K. MontanioLaw firms should remain committed to their diversity, equity and inclusion programs. Although the profession has become a particular focus of the Trump administrations effort 11329 chars",0.16666666666666666,positive,unknown,unknown,2026-04-24
news,PBS,"The White House Correspondents' Dinner has had multiple iterations since it began a few years after World War I.
Washington's premier soiree on Saturday is most identified by its modern form: a red … [+7795 chars]",2026-04-24T19:23:10Z,0,,,The White House Correspondents' Dinner has had multiple iterations since it began a few years after World War I. Washington's premier soiree on Saturday is most identified by its modern form a red 7795 chars,0.08333333333333333,positive,leans left,unknown,2026-04-24
news,Rolling Stone,Bari Weiss’ approach to free speech has always been fungible. Weiss and other conservative students at Columbia complained in 2005 that professors were limiting students’ ability to speak freely abou… [+6563 chars],2026-04-24T16:00:00Z,0,,,Bari Weiss approach to free speech has always been fungible. Weiss and other conservative students at Columbia complained in 2005 that professors were limiting students ability to speak freely abou 6563 chars,0.09375000000000001,positive,leans left,unknown,2026-04-24
news,Mondoweiss,"In his new book, How to Sell a Genocide: The Medias Complicity in the Destruction of Gaza, media critic Adam Johnson provides a painstakingly detailed indictment of the Fourth Estate, showing how cab… [+41143 chars]",2026-04-24T15:15:00Z,0,,,"In his new book, How to Sell a Genocide The Medias Complicity in the Destruction of Gaza, media critic Adam Johnson provides a painstakingly detailed indictment of the Fourth Estate, showing how cab 41143 chars",0.1787878787878788,positive,unknown,unknown,2026-04-24
news,Thepinknews.com,"This story was originally published by Uncloseted Media, an LGBTQ focused investigative news outlet, in partnership with Gay Times.
When Evan decided it was time to tell his boyfriend that he voted … [+9893 chars]",2026-04-24T13:28:56Z,0,,,"This story was originally published by Uncloseted Media, an LGBTQ focused investigative news outlet, in partnership with Gay Times. When Evan decided it was time to tell his boyfriend that he voted 9893 chars",0.39583333333333337,positive,unknown,unknown,2026-04-24
news,KSAT San Antonio,"The White House Correspondents' Dinner has had multiple iterations since it began a few years after World War I. 
Washingtons premier soiree on Saturday is most identified by its modern form: a red … [+7449 chars]",2026-04-24T11:34:31Z,0,,,The White House Correspondents' Dinner has had multiple iterations since it began a few years after World War I. Washingtons premier soiree on Saturday is most identified by its modern form a red 7449 chars,0.08333333333333333,positive,unknown,unknown,2026-04-24
news,RT,"New Delhi has hit back at US President Donald Trump’s controversial social media repost of a commentary that called India and China “hellholes.”
The US president on Thursday reposted a letter from A… [+1999 chars]",2026-04-24T10:47:06Z,0,,,New Delhi has hit back at US President Donald Trump s controversial social media repost of a commentary that called India and China hellholes. The US president on Thursday reposted a letter from A 1999 chars,0.17992424242424243,positive,unknown,unknown,2026-04-24
